"CODE_MUNI";"STATE";"REGION";"region"
4306353;"RS";43;"nao metropolitana"
3128253;"MG";31;"nao metropolitana"
2510303;"PB";25;"nao metropolitana"
2411429;"RN";24;"nao metropolitana"
5200506;"GO";52;"nao metropolitana"
2110807;"MA";21;"nao metropolitana"
2414704;"RN";24;"nao metropolitana"
3118106;"MG";31;"nao metropolitana"
2807006;"SE";28;"nao metropolitana"
2209872;"PI";22;"nao metropolitana"
2913309;"BA";29;"nao metropolitana"
4202099;"SC";42;"nao metropolitana"
2413607;"RN";24;"nao metropolitana"
3163003;"MG";31;"nao metropolitana"
2209658;"PI";22;"nao metropolitana"
2517209;"PB";25;"nao metropolitana"
2111672;"MA";21;"nao metropolitana"
2801900;"SE";28;"nao metropolitana"
3152131;"MG";31;"nao metropolitana"
2205151;"PI";22;"nao metropolitana"
5107156;"MT";51;"nao metropolitana"
2205904;"PI";22;"nao metropolitana"
3136579;"MG";31;"nao metropolitana"
3165909;"MG";31;"nao metropolitana"
4209458;"SC";42;"nao metropolitana"
5212253;"GO";52;"nao metropolitana"
2109056;"MA";21;"nao metropolitana"
2205573;"PI";22;"nao metropolitana"
2205524;"PI";22;"nao metropolitana"
3104452;"MG";31;"nao metropolitana"
2201945;"PI";22;"nao metropolitana"
3527256;"SP";35;"nao metropolitana"
2502300;"PB";25;"nao metropolitana"
5212907;"GO";52;"nao metropolitana"
3503505;"SP";35;"nao metropolitana"
2911253;"BA";29;"nao metropolitana"
3157500;"MG";31;"nao metropolitana"
2512077;"PB";25;"nao metropolitana"
3130002;"MG";31;"nao metropolitana"
3102209;"MG";31;"nao metropolitana"
3157609;"MG";31;"nao metropolitana"
3150539;"MG";31;"nao metropolitana"
3106606;"MG";31;"nao metropolitana"
3109600;"MG";31;"nao metropolitana"
3127073;"MG";31;"nao metropolitana"
2106201;"MA";21;"nao metropolitana"
3161601;"MG";31;"nao metropolitana"
2411908;"RN";24;"nao metropolitana"
2513505;"PB";25;"nao metropolitana"
2402907;"RN";24;"nao metropolitana"
2501534;"PB";25;"nao metropolitana"
5203939;"GO";52;"nao metropolitana"
2918704;"BA";29;"nao metropolitana"
2203354;"PI";22;"nao metropolitana"
2405405;"RN";24;"nao metropolitana"
5220702;"GO";52;"nao metropolitana"
1718709;"TO";17;"nao metropolitana"
5206800;"GO";52;"nao metropolitana"
4304853;"RS";43;"nao metropolitana"
2111631;"MA";21;"nao metropolitana"
4317251;"RS";43;"nao metropolitana"
5107883;"MT";51;"nao metropolitana"
4217956;"SC";42;"nao metropolitana"
3100401;"MG";31;"nao metropolitana"
3137908;"MG";31;"nao metropolitana"
3114907;"MG";31;"nao metropolitana"
2205599;"PI";22;"nao metropolitana"
3108701;"MG";31;"nao metropolitana"
2700805;"AL";27;"nao metropolitana"
3157377;"MG";31;"nao metropolitana"
4112603;"PR";41;"nao metropolitana"
1718808;"TO";17;"nao metropolitana"
4211876;"SC";42;"nao metropolitana"
3161056;"MG";31;"nao metropolitana"
3522158;"SP";35;"nao metropolitana"
5213855;"GO";52;"nao metropolitana"
5214705;"GO";52;"nao metropolitana"
2201929;"PI";22;"nao metropolitana"
2206050;"PI";22;"nao metropolitana"
5220280;"GO";52;"nao metropolitana"
3159100;"MG";31;"nao metropolitana"
3549201;"SP";35;"nao metropolitana"
3515806;"SP";35;"nao metropolitana"
2411007;"RN";24;"nao metropolitana"
2202554;"PI";22;"nao metropolitana"
2100105;"MA";21;"nao metropolitana"
2806909;"SE";28;"nao metropolitana"
3162658;"MG";31;"nao metropolitana"
5214879;"GO";52;"nao metropolitana"
1712454;"TO";17;"nao metropolitana"
5106315;"MT";51;"nao metropolitana"
2406908;"RN";24;"nao metropolitana"
1720853;"TO";17;"nao metropolitana"
3136520;"MG";31;"nao metropolitana"
4305934;"RS";43;"nao metropolitana"
2209377;"PI";22;"nao metropolitana"
2501351;"PB";25;"nao metropolitana"
2205276;"PI";22;"nao metropolitana"
3127057;"MG";31;"nao metropolitana"
3121506;"MG";31;"nao metropolitana"
1703883;"TO";17;"nao metropolitana"
2706208;"AL";27;"nao metropolitana"
3166105;"MG";31;"nao metropolitana"
3120003;"MG";31;"nao metropolitana"
2413557;"RN";24;"nao metropolitana"
1711951;"TO";17;"nao metropolitana"
4217154;"SC";42;"nao metropolitana"
2201804;"PI";22;"nao metropolitana"
3532843;"SP";35;"nao metropolitana"
1703891;"TO";17;"nao metropolitana"
2908804;"BA";29;"nao metropolitana"
5213400;"GO";52;"nao metropolitana"
2202711;"PI";22;"nao metropolitana"
3126406;"MG";31;"nao metropolitana"
2207306;"PI";22;"nao metropolitana"
2408706;"RN";24;"nao metropolitana"
2200277;"PI";22;"nao metropolitana"
2400604;"RN";24;"nao metropolitana"
3148806;"MG";31;"nao metropolitana"
3121704;"MG";31;"nao metropolitana"
3168051;"MG";31;"nao metropolitana"
3111150;"MG";31;"nao metropolitana"
2207751;"PI";22;"nao metropolitana"
3522653;"SP";35;"nao metropolitana"
2206001;"PI";22;"nao metropolitana"
2508109;"PB";25;"nao metropolitana"
2101350;"MA";21;"nao metropolitana"
2408409;"RN";24;"nao metropolitana"
2509602;"PB";25;"nao metropolitana"
1712405;"TO";17;"nao metropolitana"
2204006;"PI";22;"nao metropolitana"
2401909;"RN";24;"nao metropolitana"
2411700;"RN";24;"nao metropolitana"
2607109;"PE";26;"nao metropolitana"
4305835;"RS";43;"nao metropolitana"
2205532;"PI";22;"nao metropolitana"
2203271;"PI";22;"nao metropolitana"
2208858;"PI";22;"nao metropolitana"
3125804;"MG";31;"nao metropolitana"
2401503;"RN";24;"nao metropolitana"
3127370;"MG";31;"nao metropolitana"
1711803;"TO";17;"nao metropolitana"
2410009;"RN";24;"nao metropolitana"
2107308;"MA";21;"nao metropolitana"
3160207;"MG";31;"nao metropolitana"
1720259;"TO";17;"nao metropolitana"
3142502;"MG";31;"nao metropolitana"
3113107;"MG";31;"nao metropolitana"
3142254;"MG";31;"nao metropolitana"
2201002;"PI";22;"nao metropolitana"
3106804;"MG";31;"nao metropolitana"
3149002;"MG";31;"nao metropolitana"
2510501;"PB";25;"nao metropolitana"
3171501;"MG";31;"nao metropolitana"
4215695;"SC";42;"nao metropolitana"
2205458;"PI";22;"nao metropolitana"
5200159;"GO";52;"nao metropolitana"
3547650;"SP";35;"nao metropolitana"
2304806;"CE";23;"nao metropolitana"
3166956;"MG";31;"nao metropolitana"
2202117;"PI";22;"nao metropolitana"
3166501;"MG";31;"nao metropolitana"
1712801;"TO";17;"nao metropolitana"
2910206;"BA";29;"nao metropolitana"
3143153;"MG";31;"nao metropolitana"
1720002;"TO";17;"nao metropolitana"
4302055;"RS";43;"nao metropolitana"
3101300;"MG";31;"nao metropolitana"
2210623;"PI";22;"nao metropolitana"
2407252;"RN";24;"nao metropolitana"
2209153;"PI";22;"nao metropolitana"
3147808;"MG";31;"nao metropolitana"
2414753;"RN";24;"nao metropolitana"
2704906;"AL";27;"nao metropolitana"
2210102;"PI";22;"nao metropolitana"
3503950;"SP";35;"nao metropolitana"
2504074;"PB";25;"nao metropolitana"
2209807;"PI";22;"nao metropolitana"
4315073;"RS";43;"nao metropolitana"
3536570;"SP";35;"nao metropolitana"
2514107;"PB";25;"nao metropolitana"
3529104;"SP";35;"nao metropolitana"
2206753;"PI";22;"nao metropolitana"
5206701;"GO";52;"nao metropolitana"
3518008;"SP";35;"nao metropolitana"
3104403;"MG";31;"nao metropolitana"
2805000;"SE";28;"nao metropolitana"
2415008;"RN";24;"nao metropolitana"
2204550;"PI";22;"nao metropolitana"
2411106;"RN";24;"nao metropolitana"
2203420;"PI";22;"nao metropolitana"
2511004;"PB";25;"nao metropolitana"
3549250;"SP";35;"nao metropolitana"
5209291;"GO";52;"nao metropolitana"
3124609;"MG";31;"nao metropolitana"
3143708;"MG";31;"nao metropolitana"
2205565;"PI";22;"nao metropolitana"
2202851;"PI";22;"nao metropolitana"
1704105;"TO";17;"nao metropolitana"
2404002;"RN";24;"nao metropolitana"
1709807;"TO";17;"nao metropolitana"
2513984;"PB";25;"nao metropolitana"
3145703;"MG";31;"nao metropolitana"
2410801;"RN";24;"nao metropolitana"
2207959;"PI";22;"nao metropolitana"
2204105;"PI";22;"nao metropolitana"
2506509;"PB";25;"nao metropolitana"
2211357;"PI";22;"nao metropolitana"
2203800;"PI";22;"nao metropolitana"
3122801;"MG";31;"nao metropolitana"
2508703;"PB";25;"nao metropolitana"
3155009;"MG";31;"nao metropolitana"
1718006;"TO";17;"nao metropolitana"
2209856;"PI";22;"nao metropolitana"
3170305;"MG";31;"nao metropolitana"
2209351;"PI";22;"nao metropolitana"
2505501;"PB";25;"nao metropolitana"
5221080;"GO";52;"nao metropolitana"
2510600;"PB";25;"nao metropolitana"
2211407;"PI";22;"nao metropolitana"
2406403;"RN";24;"nao metropolitana"
2512036;"PB";25;"nao metropolitana"
2409209;"RN";24;"nao metropolitana"
2211704;"PI";22;"nao metropolitana"
2201988;"PI";22;"nao metropolitana"
2210904;"PI";22;"nao metropolitana"
2200103;"PI";22;"nao metropolitana"
2210359;"PI";22;"nao metropolitana"
3144201;"MG";31;"nao metropolitana"
2707008;"AL";27;"nao metropolitana"
2516151;"PB";25;"nao metropolitana"
2408607;"RN";24;"nao metropolitana"
3125507;"MG";31;"nao metropolitana"
2211605;"PI";22;"nao metropolitana"
3165560;"MG";31;"nao metropolitana"
2503407;"PB";25;"nao metropolitana"
2502052;"PB";25;"nao metropolitana"
2505907;"PB";25;"nao metropolitana"
2201556;"PI";22;"nao metropolitana"
3140407;"MG";31;"nao metropolitana"
2512747;"PB";25;"nao metropolitana"
3163607;"MG";31;"nao metropolitana"
5105309;"MT";51;"nao metropolitana"
1715259;"TO";17;"nao metropolitana"
3158706;"MG";31;"nao metropolitana"
2414308;"RN";24;"nao metropolitana"
2406155;"RN";24;"nao metropolitana"
2515203;"PB";25;"nao metropolitana"
2201176;"PI";22;"nao metropolitana"
2202455;"PI";22;"nao metropolitana"
1721307;"TO";17;"nao metropolitana"
2410702;"RN";24;"nao metropolitana"
3126950;"MG";31;"nao metropolitana"
1719004;"TO";17;"nao metropolitana"
2516755;"PB";25;"nao metropolitana"
2503753;"PB";25;"nao metropolitana"
2209955;"PI";22;"nao metropolitana"
2514552;"PB";25;"nao metropolitana"
2209559;"PI";22;"nao metropolitana"
3165800;"MG";31;"nao metropolitana"
2517100;"PB";25;"nao metropolitana"
2202251;"PI";22;"nao metropolitana"
2513356;"PB";25;"nao metropolitana"
2202737;"PI";22;"nao metropolitana"
3115409;"MG";31;"nao metropolitana"
2410603;"RN";24;"nao metropolitana"
2209500;"PI";22;"nao metropolitana"
2203750;"PI";22;"nao metropolitana"
2514800;"PB";25;"nao metropolitana"
1715150;"TO";17;"nao metropolitana"
3118502;"MG";31;"nao metropolitana"
3127909;"MG";31;"nao metropolitana"
1703826;"TO";17;"nao metropolitana"
2912608;"BA";29;"nao metropolitana"
2205250;"PI";22;"nao metropolitana"
2207553;"PI";22;"nao metropolitana"
3127354;"MG";31;"nao metropolitana"
2206654;"PI";22;"nao metropolitana"
5212055;"GO";52;"nao metropolitana"
2403756;"RN";24;"nao metropolitana"
2204600;"PI";22;"nao metropolitana"
2800100;"SE";28;"nao metropolitana"
3503158;"SP";35;"nao metropolitana"
3153301;"MG";31;"nao metropolitana"
3113800;"MG";31;"nao metropolitana"
2506202;"PB";25;"nao metropolitana"
2513968;"PB";25;"nao metropolitana"
2502201;"PB";25;"nao metropolitana"
3156205;"MG";31;"nao metropolitana"
5106703;"MT";51;"nao metropolitana"
2513000;"PB";25;"nao metropolitana"
2510709;"PB";25;"nao metropolitana"
5204201;"GO";52;"nao metropolitana"
2201572;"PI";22;"nao metropolitana"
3167301;"MG";31;"nao metropolitana"
2400406;"RN";24;"nao metropolitana"
2207355;"PI";22;"nao metropolitana"
2514602;"PB";25;"nao metropolitana"
2513653;"PB";25;"nao metropolitana"
2204154;"PI";22;"nao metropolitana"
2203255;"PI";22;"nao metropolitana"
2409605;"RN";24;"nao metropolitana"
3145406;"MG";31;"nao metropolitana"
3165602;"MG";31;"nao metropolitana"
3132800;"MG";31;"nao metropolitana"
2201309;"PI";22;"nao metropolitana"
2508406;"PB";25;"nao metropolitana"
2207850;"PI";22;"nao metropolitana"
2504108;"PB";25;"nao metropolitana"
2413805;"RN";24;"nao metropolitana"
1720937;"TO";17;"nao metropolitana"
2403905;"RN";24;"nao metropolitana"
2202075;"PI";22;"nao metropolitana"
2500577;"PB";25;"nao metropolitana"
2404804;"RN";24;"nao metropolitana"
2205359;"PI";22;"nao metropolitana"
2209609;"PI";22;"nao metropolitana"
2405504;"RN";24;"nao metropolitana"
3554656;"SP";35;"nao metropolitana"
3149408;"MG";31;"nao metropolitana"
2513851;"PB";25;"nao metropolitana"
2207793;"PI";22;"nao metropolitana"
2209757;"PI";22;"nao metropolitana"
2513943;"PB";25;"nao metropolitana"
2509370;"PB";25;"nao metropolitana"
2210979;"PI";22;"nao metropolitana"
3103306;"MG";31;"nao metropolitana"
1712157;"TO";17;"nao metropolitana"
2500734;"PB";25;"nao metropolitana"
1704600;"TO";17;"nao metropolitana"
3115607;"MG";31;"nao metropolitana"
2210391;"PI";22;"nao metropolitana"
2211506;"PI";22;"nao metropolitana"
2208551;"PI";22;"nao metropolitana"
2505303;"PB";25;"nao metropolitana"
3103108;"MG";31;"nao metropolitana"
2206951;"PI";22;"nao metropolitana"
2210953;"PI";22;"nao metropolitana"
3160504;"MG";31;"nao metropolitana"
2208601;"PI";22;"nao metropolitana"
2512788;"PB";25;"nao metropolitana"
3146602;"MG";31;"nao metropolitana"
2207934;"PI";22;"nao metropolitana"
2517407;"PB";25;"nao metropolitana"
2514651;"PB";25;"nao metropolitana"
2210383;"PI";22;"nao metropolitana"
2203859;"PI";22;"nao metropolitana"
3147501;"MG";31;"nao metropolitana"
2405900;"RN";24;"nao metropolitana"
2407906;"RN";24;"nao metropolitana"
5101209;"MT";51;"nao metropolitana"
1715507;"TO";17;"nao metropolitana"
2504850;"PB";25;"nao metropolitana"
2205540;"PI";22;"nao metropolitana"
3164803;"MG";31;"nao metropolitana"
1718659;"TO";17;"nao metropolitana"
1720150;"TO";17;"nao metropolitana"
3166600;"MG";31;"nao metropolitana"
2510659;"PB";25;"nao metropolitana"
2501153;"PB";25;"nao metropolitana"
2207108;"PI";22;"nao metropolitana"
2210375;"PI";22;"nao metropolitana"
2200954;"PI";22;"nao metropolitana"
5201207;"GO";52;"nao metropolitana"
2414902;"RN";24;"nao metropolitana"
2206308;"PI";22;"nao metropolitana"
