COD_UF;UF;COD_CIDADE;NOME_CIDADE;pop2018;area;hierarquia
24;RN;2413706;Sítio Novo;5481;213,456;Centro Local
21;MA;2111953;Sucupira do Riachão;5645;863,908;Centro Local
31;MG;3155207;Rio Espera;5549;238,602;Centro Local
17;TO;1706258;Crixás do Tocantins;1708;986,693;Centro Local
43;RS;4320453;Sério;2000;99,740;Centro Local
24;RN;2414456;Triunfo Potiguar;3259;268,726;Centro Local
21;MA;2105658;Junco do Maranhão;3506;564,543;Centro Local
22;PI;2205581;Lagoa do Piauí;4052;427,325;Centro Local
35;SP;3555208;Turiúba;2012;153,235;Centro Local
31;MG;3107000;Biquinhas;2532;458,948;Centro Local
25;PB;2512754;Riachão do Bacamarte;4500;38,370;Centro Local
25;PB;2505352;Damião;5289;185,685;Centro Local
31;MG;3158102;Santa Maria do Salto;5248;440,605;Centro Local
25;PB;2500536;Alcantil;5473;305,988;Centro Local
17;TO;1713700;Monte Santo do Tocantins;2263;1091,553;Centro Local
31;MG;3160603;Santo Hipólito;3109;430,656;Centro Local
21;MA;2104701;Graça Aranha;6263;271,445;Centro Local
25;PB;2502102;Boa Ventura;5423;170,580;Centro Local
26;PE;2614402;Solidão;5993;138,398;Centro Local
43;RS;4306353;Dezesseis de Novembro;2478;217,800;Centro Local
31;MG;3128253;Guaraciama;4954;390,263;Centro Local
25;PB;2510303;Nova Palmeira;4840;310,352;Centro Local
24;RN;2411429;Santana do Seridó;2670;188,403;Centro Local
52;GO;5200506;Aloândia;2005;102,160;Centro Local
21;MA;2110807;São Félix de Balsas;4609;2032,364;Centro Local
24;RN;2414704;Várzea;5485;72,684;Centro Local
31;MG;3118106;Congonhas do Norte;5044;405,671;Centro Local
28;SE;2807006;São Miguel do Aleixo;3913;144,832;Centro Local
22;PI;2209872;São João da Fronteira;6019;817,111;Centro Local
29;BA;2913309;Ichu;6194;138,016;Centro Local
42;SC;4202099;Barra Bonita;1704;93,139;Centro Local
24;RN;2413607;Severiano Melo;2799;157,850;Centro Local
31;MG;3163003;São José da Safira;4255;213,881;Centro Local
22;PI;2209658;São Francisco de Assis do Piauí;5731;1072,480;Centro Local
25;PB;2517209;Vieirópolis;5323;146,779;Centro Local
21;MA;2111672;São Roberto;6649;227,463;Centro Local
28;SE;2801900;Cumbe;3977;128,393;Centro Local
31;MG;3152131;Ponto Chique;4237;602,799;Centro Local
22;PI;2205151;Jacobina do Piauí;5753;1333,796;Centro Local
51;MT;5107156;Reserva do Cabaçal;2721;1342,076;Centro Local
22;PI;2205904;Manoel Emídio;5348;1618,992;Centro Local
31;MG;3136579;Josenópolis;4844;541,393;Centro Local
31;MG;3165909;Senador Modestino Gonçalves;4209;952,055;Centro Local
42;SC;4209458;Lajeado Grande;1437;65,224;Centro Local
52;GO;5212253;Lagoa Santa;1555;458,868;Centro Local
21;MA;2109056;Porto Rico do Maranhão;5995;248,629;Centro Local
22;PI;2205573;Lagoa de São Francisco;6738;155,639;Centro Local
22;PI;2205524;Júlio Borges;5614;1283,915;Centro Local
31;MG;3104452;Aricanduva;5191;243,329;Centro Local
22;PI;2201945;Boqueirão do Piauí;6388;269,802;Centro Local
35;SP;3527256;Lourdes;2278;113,940;Centro Local
25;PB;2502300;Bom Sucesso;4994;184,102;Centro Local
52;GO;5212907;Marzagão;2223;222,428;Centro Local
35;SP;3503505;Areias;3876;305,227;Centro Local
29;BA;2911253;Gavião;4487;384,592;Centro Local
31;MG;3157500;Santa Efigênia de Minas;4438;131,965;Centro Local
25;PB;2512077;Poço de José de Moura;4276;100,971;Centro Local
31;MG;3130002;Ibituruna;2982;153,106;Centro Local
31;MG;3102209;Alvarenga;3973;278,173;Centro Local
31;MG;3157609;Santa Fé de Minas;3866;2917,448;Centro Local
31;MG;3150539;Pingo d'Água;4894;66,570;Centro Local
31;MG;3106606;Bertópolis;4602;427,803;Centro Local
31;MG;3109600;Cachoeira da Prata;3616;61,381;Centro Local
31;MG;3127073;Fruta de Leite;5441;762,837;Centro Local
21;MA;2106201;Luís Domingues;6917;472,296;Centro Local
31;MG;3161601;São Geraldo da Piedade;4015;152,336;Centro Local
24;RN;2411908;São Francisco do Oeste;4200;75,588;Centro Local
25;PB;2513505;Santana de Mangueira;5198;402,153;Centro Local
24;RN;2402907;Coronel João Pessoa;4908;117,139;Centro Local
25;PB;2501534;Baraúna;4831;50,582;Centro Local
52;GO;5203939;Buriti de Goiás;2501;199,292;Centro Local
29;BA;2918704;Lafaiete Coutinho;3757;498,103;Centro Local
22;PI;2203354;Dirceu Arcoverde;6992;1017,057;Centro Local
24;RN;2405405;Japi;5117;188,990;Centro Local
52;GO;5220702;Sítio d'Abadia;2977;1598,049;Centro Local
17;TO;1718709;Rio dos Bois;2811;845,065;Centro Local
52;GO;5206800;Damolândia;2923;84,495;Centro Local
43;RS;4304853;Carlos Gomes;1404;83,155;Centro Local
21;MA;2111631;São Raimundo do Doca Bezerra;5345;419,352;Centro Local
43;RS;4317251;Santa Tereza;1734;73,976;Centro Local
51;MT;5107883;Serra Nova Dourada;1622;1500,391;Centro Local
42;SC;4217956;Tigrinhos;1646;56,962;Centro Local
31;MG;3100401;Acaiaca;3994;101,886;Centro Local
31;MG;3137908;Lamim;3404;118,602;Centro Local
31;MG;3114907;Casa Grande;2260;157,727;Centro Local
22;PI;2205599;Lagoa do Sítio;5154;804,698;Centro Local
31;MG;3108701;Brás Pires;4374;223,351;Centro Local
27;AL;2700805;Belém;4406;66,655;Centro Local
31;MG;3157377;Santa Cruz de Salinas;4177;589,607;Centro Local
41;PR;4112603;Jardim Olinda;1343;128,515;Centro Local
17;TO;1718808;Sampaio;4627;222,290;Centro Local
42;SC;4211876;Paial;1537;86,014;Centro Local
31;MG;3161056;São Félix de Minas;3377;162,560;Centro Local
35;SP;3522158;Itaoca;3326;183,015;Centro Local
52;GO;5213855;Morro Agudo de Goiás;2264;282,616;Centro Local
52;GO;5214705;Nova América;2346;212,025;Centro Local
22;PI;2201929;Bonfim do Piauí;5654;289,209;Centro Local
22;PI;2206050;Massapê do Piauí;6434;530,016;Centro Local
52;GO;5220280;São Patrício;2035;171,957;Centro Local
31;MG;3159100;Santana dos Montes;3789;196,565;Centro Local
35;SP;3549201;São João das Duas Pontes;2574;129,462;Centro Local
35;SP;3515806;Flora Rica;1499;224,711;Centro Local
24;RN;2411007;Rodolfo Fernandes;4472;154,840;Centro Local
22;PI;2202554;Caridade do Piauí;5049;498,793;Centro Local
21;MA;2100105;Afonso Cunha;6469;371,338;Centro Local
28;SE;2806909;São Francisco;3987;83,872;Centro Local
31;MG;3162658;São João do Pacuí;4389;415,922;Centro Local
52;GO;5214879;Nova Iguaçu de Goiás;2923;628,444;Centro Local
17;TO;1712454;Luzinópolis;3060;279,563;Centro Local
51;MT;5106315;Novo Santo Antônio;2574;4393,796;Centro Local
24;RN;2406908;Lucrécia;3966;30,931;Centro Local
17;TO;1720853;Sucupira;1946;1025,519;Centro Local
31;MG;3136520;José Gonçalves de Minas;4516;381,332;Centro Local
43;RS;4305934;Coronel Pilar;1641;105,447;Centro Local
22;PI;2209377;Santa Rosa do Piauí;5258;340,198;Centro Local
25;PB;2501351;Assunção;3870;126,428;Centro Local
22;PI;2205276;Jatobá do Piauí;4855;650,681;Centro Local
31;MG;3127057;Fronteira dos Vales;4601;320,757;Centro Local
31;MG;3121506;Desterro do Melo;2919;142,279;Centro Local
17;TO;1703883;Carmolândia;2556;339,405;Centro Local
27;AL;2706208;Palestina;4985;38,189;Centro Local
31;MG;3166105;Senhora do Porto;3527;381,328;Centro Local
31;MG;3120003;Córrego Novo;2814;205,385;Centro Local
24;RN;2413557;Serrinha dos Pintos;4784;122,375;Centro Local
17;TO;1711951;Lagoa do Tocantins;4237;911,342;Centro Local
42;SC;4217154;São Miguel da Boa Vista;1833;72,755;Centro Local
22;PI;2201804;Bocaina;4496;261,651;Centro Local
35;SP;3532843;Nova Canaã Paulista;1911;124,473;Centro Local
17;TO;1703891;Carrasco Bonito;4059;192,939;Centro Local
29;BA;2908804;Contendas do Sincorá;4086;977,455;Centro Local
52;GO;5213400;Moiporá;1557;460,624;Centro Local
22;PI;2202711;Cocal de Telha;4881;310,346;Centro Local
31;MG;3126406;Fortuna de Minas;2927;198,709;Centro Local
22;PI;2207306;Paes Landim;4132;401,378;Centro Local
24;RN;2408706;Paraú;3787;383,214;Centro Local
22;PI;2200277;Alegrete do Piauí;4912;243,732;Centro Local
24;RN;2400604;Almino Afonso;4761;128,038;Centro Local
31;MG;3148806;Pedra do Anta;3100;173,168;Centro Local
31;MG;3121704;Diogo de Vasconcelos;3814;165,091;Centro Local
31;MG;3168051;Taparuba;3119;193,082;Centro Local
31;MG;3111150;Campo Azul;3810;505,914;Centro Local
22;PI;2207751;Passagem Franca do Piauí;4302;643,438;Centro Local
35;SP;3522653;Itapirapuã Paulista;4213;406,478;Centro Local
22;PI;2206001;Marcos Parente;4550;677,414;Centro Local
25;PB;2508109;Lagoa;4679;177,902;Centro Local
21;MA;2101350;Bacurituba;5617;412,639;Centro Local
24;RN;2408409;Olho d'Água do Borges;4272;141,170;Centro Local
25;PB;2509602;Monte Horebe;4789;116,173;Centro Local
17;TO;1712405;Lizarda;3748;5723,234;Centro Local
22;PI;2204006;Francinópolis;5349;268,702;Centro Local
24;RN;2401909;Caiçara do Rio do Vento;3652;261,194;Centro Local
24;RN;2411700;São Bento do Trairí;4401;190,818;Centro Local
26;PE;2607109;Ingazeira;4554;243,669;Centro Local
43;RS;4305835;Coqueiro Baixo;1507;112,277;Centro Local
22;PI;2205532;Jurema;4748;1271,889;Centro Local
22;PI;2203271;Curral Novo do Piauí;5316;755,251;Centro Local
22;PI;2208858;Riacho Frio;4316;2222,096;Centro Local
31;MG;3125804;Fernandes Tourinho;3394;151,875;Centro Local
24;RN;2401503;Barcelona;4002;152,626;Centro Local
31;MG;3127370;Goiabeira;3328;112,443;Centro Local
17;TO;1711803;Juarina;2202;481,048;Centro Local
24;RN;2410009;Pilões;3806;82,690;Centro Local
21;MA;2107308;Nova Iorque;4683;976,872;Centro Local
31;MG;3160207;Santo Antônio do Itambé;3877;305,737;Centro Local
17;TO;1720259;São Salvador do Tocantins;3070;1422,032;Centro Local
31;MG;3142502;Monjolos;2240;650,911;Centro Local
31;MG;3113107;Caranaíba;3200;159,950;Centro Local
31;MG;3142254;Miravânia;4861;602,128;Centro Local
22;PI;2201002;Arraial;4735;682,761;Centro Local
31;MG;3106804;Bias Fortes;3430;283,535;Centro Local
31;MG;3149002;Pedra Dourada;2475;69,990;Centro Local
25;PB;2510501;Olivedos;3912;317,917;Centro Local
31;MG;3171501;Mathias Lobato;3227;172,297;Centro Local
42;SC;4215695;Santiago do Sul;1286;73,335;Centro Local
22;PI;2205458;Joca Marques;5419;166,442;Centro Local
52;GO;5200159;Adelândia;2517;115,353;Centro Local
35;SP;3547650;Santa Salete;1539;79,192;Centro Local
23;CE;2304806;Granjeiro;4469;100,127;Centro Local
31;MG;3166956;Serranópolis de Minas;4752;551,954;Centro Local
22;PI;2202117;Campo Alegre do Fidalgo;5019;657,796;Centro Local
31;MG;3166501;Serra Azul de Minas;4293;218,595;Centro Local
17;TO;1712801;Maurilândia do Tocantins;3403;738,105;Centro Local
29;BA;2910206;Dom Macedo Costa;4050;94,778;Centro Local
31;MG;3143153;Monte Formoso;4889;385,553;Centro Local
17;TO;1720002;Santa Terezinha do Tocantins;2528;269,677;Centro Local
43;RS;4302055;Benjamin Constant do Sul;2031;132,351;Centro Local
31;MG;3101300;Alagoa;2683;161,356;Centro Local
22;PI;2210623;Sebastião Barros;3488;893,716;Centro Local
24;RN;2407252;Major Sales;3978;31,971;Centro Local
22;PI;2209153;Santa Cruz dos Milagres;4004;978,565;Centro Local
31;MG;3147808;Passa Vinte;2048;246,565;Centro Local
24;RN;2414753;Venha-Ver;4149;71,621;Centro Local
27;AL;2704906;Mar Vermelho;3534;91,741;Centro Local
22;PI;2210102;São José do Peixe;3750;1287,174;Centro Local
35;SP;3503950;Aspásia;1825;69,373;Centro Local
25;PB;2504074;Caraúbas;4140;497,204;Centro Local
22;PI;2209807;São Gonçalo do Piauí;4999;150,070;Centro Local
43;RS;4315073;Porto Vera Cruz;1415;114,420;Centro Local
35;SP;3536570;Paulistânia;1832;256,178;Centro Local
25;PB;2514107;São João do Tigre;4430;816,116;Centro Local
35;SP;3529104;Marinópolis;2117;77,827;Centro Local
22;PI;2206753;Nossa Senhora de Nazaré;4847;356,264;Centro Local
52;GO;5206701;Damianópolis;3315;415,349;Centro Local
35;SP;3518008;Guarani d'Oeste;2002;85,700;Centro Local
31;MG;3104403;Argirita;2751;159,378;Centro Local
28;SE;2805000;Pedra Mole;3236;82,202;Centro Local
24;RN;2415008;Vila Flor;3146;47,656;Centro Local
22;PI;2204550;Guaribas;4556;3118,227;Centro Local
24;RN;2411106;Ruy Barbosa;3608;125,809;Centro Local
22;PI;2203420;Domingos Mourão;4356;848,705;Centro Local
25;PB;2511004;Pedra Branca;3800;112,932;Centro Local
35;SP;3549250;São João de Iracema;1912;178,396;Centro Local
52;GO;5209291;Guaraíta;2041;205,307;Centro Local
31;MG;3124609;Estrela Dalva;2361;131,365;Centro Local
31;MG;3143708;Morro do Pilar;3211;477,548;Centro Local
22;PI;2205565;Lagoa do Barro do Piauí;4653;1329,665;Centro Local
22;PI;2202851;Coronel José Dias;4678;1914,819;Centro Local
17;TO;1704105;Centenário;2874;1954,699;Centro Local
24;RN;2404002;Frutuoso Gomes;4095;63,279;Centro Local
17;TO;1709807;Ipueiras;1977;815,254;Centro Local
25;PB;2513984;São Francisco;3371;95,055;Centro Local
31;MG;3145703;Oliveira Fortes;2136;111,130;Centro Local
24;RN;2410801;Riacho de Santana;4209;128,106;Centro Local
22;PI;2207959;Nova Santa Rita;4365;909,734;Centro Local
22;PI;2204105;Francisco Ayres;4373;656,475;Centro Local
25;PB;2506509;Gurjão;3403;340,506;Centro Local
22;PI;2211357;Várzea Branca;4956;450,755;Centro Local
22;PI;2203800;Flores do Piauí;4464;946,730;Centro Local
31;MG;3122801;Dom Viçoso;3007;113,921;Centro Local
25;PB;2508703;Mãe d'Água;4020;243,754;Centro Local
31;MG;3155009;Rio Doce;2599;112,094;Centro Local
17;TO;1718006;Porto Alegre do Tocantins;3108;501,862;Centro Local
22;PI;2209856;São João da Canabrava;4602;480,537;Centro Local
31;MG;3170305;Umburatiba;2626;405,834;Centro Local
22;PI;2209351;Santana do Piauí;4625;111,063;Centro Local
25;PB;2505501;Vista Serrana;3773;61,350;Centro Local
