CODE_MUNI;YEAR;POPULACAO;CASESy;INCy
2706802;2022;15834;8;50,52418846
2706901;2014;35153;0;0
2706901;2015;35295;1;2,833262502
2706901;2016;35428;289;815,7389635
2706901;2017;35552;2;5,625562556
2706901;2018;35008;2;5,71297989
2706901;2019;35111;3;8,544330836
2706901;2020;35212;2;5,679881858
2706901;2021;35310;1;2,832058907
2706901;2022;35433;34;95,95574747
2707008;2014;2958;0;0
2707008;2015;2956;0;0
2707008;2016;2954;1;33,85240352
2707008;2017;2953;0;0
2707008;2018;2911;0;0
2707008;2019;2908;0;0
2707008;2020;2905;0;0
2707008;2021;2903;0;0
2707008;2022;2734;3;109,7293343
2707107;2014;24759;0;0
2707107;2015;24950;0;0
2707107;2016;25130;16;63,66892161
2707107;2017;25298;0;0
2707107;2018;24891;0;0
2707107;2019;25039;0;0
2707107;2020;25183;0;0
2707107;2021;25324;2;7,897646501
2707107;2022;22589;0;0
2707206;2014;14449;0;0
2707206;2015;14493;3;20,69964811
2707206;2016;14535;72;495,3560372
2707206;2017;14575;1;6,861063465
2707206;2018;14354;1;6,966699178
2707206;2019;14386;0;0
2707206;2020;14418;0;0
2707206;2021;14447;0;0
2707206;2022;12480;0;0
2707305;2014;27171;0;0
2707305;2015;27288;1;3,664614483
2707305;2016;27398;0;0
2707305;2017;27501;0;0
2707305;2018;27079;0;0
2707305;2019;27165;1;3,681207436
2707305;2020;27249;1;3,669859444
2707305;2021;27331;1;3,658848926
2707305;2022;23708;6;25,30791294
2707404;2014;8253;0;0
2707404;2015;8151;0;0
2707404;2016;8055;0;0
2707404;2017;7965;0;0
2707404;2018;7873;0;0
2707404;2019;7786;0;0
2707404;2020;7701;0;0
2707404;2021;7618;0;0
2707404;2022;9373;0;0
2707503;2014;20138;0;0
2707503;2015;20205;0;0
2707503;2016;20268;1;4,933885929
2707503;2017;20327;0;0
2707503;2018;20018;0;0
2707503;2019;20066;27;134,5559653
2707503;2020;20112;0;0
2707503;2021;20158;0;0
2707503;2022;20048;8;39,90422985
2707602;2014;11644;0;0
2707602;2015;11592;0;0
2707602;2016;11542;0;0
2707602;2017;11496;1;8,698677801
2707602;2018;11342;0;0
2707602;2019;11294;0;0
2707602;2020;11248;2;17,78093883
2707602;2021;11202;2;17,85395465
2707602;2022;11069;4;36,13695907
2707701;2014;75267;0;0
2707701;2015;75645;0;0
2707701;2016;75688;591;780,8371208
2707701;2017;76019;45;59,19572738
2707701;2018;74838;5;6,681097838
2707701;2019;75120;16;21,29925453
2707701;2020;75394;0;0
2707701;2021;75662;0;0
2707701;2022;93729;77;82,15173532
2707800;2014;6819;0;0
2707800;2015;6803;0;0
2707800;2016;6788;70;1031,231585
2707800;2017;6774;0;0
2707800;2018;6680;0;0
2707800;2019;6664;0;0
2707800;2020;6649;0;0
2707800;2021;6634;0;0
2707800;2022;6482;2;30,85467448
2707909;2014;7292;0;0
2707909;2015;7325;0;0
2707909;2016;7357;16;217,4799511
2707909;2017;7386;0;0
2707909;2018;7272;0;0
2707909;2019;7296;0;0
2707909;2020;7320;0;0
2707909;2021;7344;1;13,61655773
2707909;2022;6946;21;302,3322776
2708006;2014;47593;0;0
2708006;2015;47820;15;31,36762861
2708006;2016;48033;424;882,7264589
2708006;2017;48232;10;20,73312324
2708006;2018;47486;2;4,211767679
2708006;2019;47654;0;0
2708006;2020;47819;0;0
2708006;2021;47910;0;0
2708006;2022;46258;4;8,647152925
2708105;2014;11070;0;0
2708105;2015;11009;0;0
2708105;2016;10952;1;9,130752374
2708105;2017;10899;0;0
2708105;2018;10755;0;0
2708105;2019;10740;0;0
2708105;2020;10687;0;0
2708105;2021;10637;0;0
2708105;2022;11307;1;8,844078889
2708204;2014;7020;0;0
2708204;2015;7034;0;0
2708204;2016;7046;0;0
2708204;2017;7058;0;0
2708204;2018;6953;0;0
2708204;2019;6961;0;0
2708204;2020;6969;0;0
2708204;2021;6977;0;0
2708204;2022;6463;0;0
2708303;2014;23950;0;0
2708303;2015;24048;0;0
2708303;2016;24140;25;103,5625518
2708303;2017;24226;12;49,53355899
2708303;2018;23855;6;25,15195976
2708303;2019;23927;0;0
2708303;2020;23996;0;0
2708303;2021;24064;0;0
2708303;2022;20742;13;62,67476617
2708402;2014;32075;0;0
2708402;2015;32271;13;40,28384618
2708402;2016;32455;21;64,70497612
2708402;2017;32626;0;0
2708402;2018;32111;2;6,228395254
2708402;2019;32260;0;0
2708402;2020;32405;0;0
2708402;2021;32462;1;3,080524921
2708402;2022;30359;3;9,881748411
2708501;2014;34436;0;0
2708501;2015;34623;0;0
2708501;2016;34798;16;45,979654
2708501;2017;34961;7;20,02231057
2708501;2018;34415;1;2,90570972
2708501;2019;34555;1;2,893937202
2708501;2020;34692;0;0
2708501;2021;34825;2;5,743000718
2708501;2022;30922;39;126,1237954
2708600;2014;59830;0;0
2708600;2015;60539;0;0
2708600;2016;61204;77;125,8087707
2708600;2017;61827;0;0
2708600;2018;60775;1;1,64541341
2708600;2019;61251;5;8,16313203
2708600;2020;61797;5;8,091007654
2708600;2021;62328;18;28,87947632
2708600;2022;51978;124;238,5624687
2708709;2014;7795;0;0
2708709;2015;7876;0;0
2708709;2016;7951;13;163,5014464
2708709;2017;8022;0;0
2708709;2018;7888;0;0
2708709;2019;7951;0;0
2708709;2020;8013;0;0
2708709;2021;8073;0;0
2708709;2022;8711;0;0
2708808;2014;34024;0;0
2708808;2015;34211;0;0
2708808;2016;34387;18;52,34536307
2708808;2017;34551;0;0
2708808;2018;34011;0;0
2708808;2019;34152;3;8,784258609
2708808;2020;34290;22;64,15864684
2708808;2021;34424;5;14,52475017
2708808;2022;31788;3;9,437523594
2708907;2014;13241;0;0
2708907;2015;13381;0;0
2708907;2016;13824;62;448,4953704
2708907;2017;13949;0;0
2708907;2018;13716;0;0
2708907;2019;13828;0;0
2708907;2020;13936;0;0
2708907;2021;14042;0;0
2708907;2022;24087;69;286,4615768
2708956;2014;13839;0;0
2708956;2015;13909;1;7,189589474
2708956;2016;13974;116;830,1130671
2708956;2017;14036;0;0
2708956;2018;13818;0;0
2708956;2019;13870;0;0
2708956;2020;13921;0;0
2708956;2021;13893;1;7,197869431
2708956;2022;12300;0;0
2709004;2014;6346;0;0
2709004;2015;6319;0;0
2709004;2016;6293;1;15,89067218
2709004;2017;6270;0;0
2709004;2018;6187;0;0
2709004;2019;6162;12;194,7419669
2709004;2020;6138;0;0
2709004;2021;6115;0;0
2709004;2022;5746;0;0
2709103;2014;19856;0;0
2709103;2015;19980;0;0
2709103;2016;20097;34;169,1794795
2709103;2017;20205;3;14,84780995
2709103;2018;19886;0;0
2709103;2019;19980;11;55,05505506
2709103;2020;20072;0;0
2709103;2021;20162;0;0
2709103;2022;19004;6;31,57230057
2709152;2014;43895;0;0
2709152;2015;44169;2;4,528062668
2709152;2016;44426;91;204,8350065
2709152;2017;44666;0;0
2709152;2018;43960;0;0
2709152;2019;44169;3;6,792094003
2709152;2020;44372;3;6,761020463
2709152;2021;44570;8;17,94929325
2709152;2022;37999;29;76,31779784
2709202;2014;27648;0;0
2709202;2015;27798;0;0
2709202;2016;27938;25;89,48385711
2709202;2017;28070;0;0
2709202;2018;27632;0;0
2709202;2019;27715;3;10,82446329
2709202;2020;27826;0;0
2709202;2021;27934;0;0
2709202;2022;23486;1;4,257855744
2709301;2014;65764;0;0
2709301;2015;66017;0;0
2709301;2016;66255;95;143,3854049
2709301;2017;66477;0;0
2709301;2018;65461;1;1,527627137
2709301;2019;65611;0;0
2709301;2020;65790;2;3,03997568
2709301;2021;65963;21;31,83602929
2709301;2022;59093;415;702,2828423
2709400;2014;26249;0;0
2709400;2015;26212;1;3,815046544
2709400;2016;26176;16;61,12469438
2709400;2017;26143;1;3,82511571
2709400;2018;25773;0;0
2709400;2019;25733;1;3,8860607
2709400;2020;25693;1;3,892110692
2709400;2021;25655;1;3,897875658
2709400;2022;24089;17;70,5716302
2800100;2014;2366;0;0
2800100;2015;2374;0;0
2800100;2016;2382;0;0
2800100;2017;2390;0;0
2800100;2018;2368;0;0
2800100;2019;2374;0;0
2800100;2020;2380;0;0
2800100;2021;2386;0;0
2800100;2022;2174;0;0
2800209;2014;21170;0;0
2800209;2015;21312;7;32,84534535
2800209;2016;21452;13;60,60041022
2800209;2017;21589;0;0
2800209;2018;21443;0;0
2800209;2019;21563;0;0
2800209;2020;21681;29;133,757668
2800209;2021;21796;13;59,64397137
2800209;2022;20126;2;9,937394415
2800308;2014;623766;7;1,122215703
2800308;2015;632744;206;32,55661057
2800308;2016;641523;803;125,1708824
2800308;2017;650106;176;27,07250818
2800308;2018;648939;33;5,085223727
2800308;2019;657013;153;23,28721045
2800308;2020;664908;2159;324,7065759
2800308;2021;672614;784;116,5601668
2800308;2022;605309;1605;265,1538305
2800407;2014;10684;0;0
2800407;2015;10574;0;0
2800407;2016;10467;21;200,6305532
2800407;2017;10362;0;0
2800407;2018;10168;0;0
2800407;2019;10056;8;79,55449483
2800407;2020;9947;0;0
2800407;2021;9840;50;508,1300813
2800407;2022;10338;73;706,1327143
2800506;2014;17996;0;0
2800506;2015;18164;0;0
2800506;2016;18329;3;16,36750505
2800506;2017;18489;0;0
2800506;2018;18396;0;0
2800506;2019;18542;0;0
2800506;2020;18686;6;32,10960077
2800506;2021;18825;1;5,312084993
2800506;2022;18101;26;143,638473
2800605;2014;28093;6;21,35763357
2800605;2015;28677;16;55,79384175
2800605;2016;29248;112;382,9321663
2800605;2017;29807;9;30,19424967
2800605;2018;29873;1;3,347504435
2800605;2019;30407;1;3,288716414
2800605;2020;30930;111;358,8748788
2800605;2021;31439;20;63,61525494
2800605;2022;41644;111;266,5450005
2800670;2014;26640;0;0
2800670;2015;26750;9;33,64485981
2800670;2016;26856;36;134,0482574
2800670;2017;26961;0;0
2800670;2018;26731;0;0
2800670;2019;26816;2;7,45823389
2800670;2020;26899;3;11,15283096
2800670;2021;26980;172;637,5092661
2800670;2022;24669;6;24,32202359
2800704;2014;8165;0;0
2800704;2015;8218;0;0
2800704;2016;8271;0;0
2800704;2017;8322;0;0
2800704;2018;8264;0;0
2800704;2019;8309;0;0
2800704;2020;8353;0;0
2800704;2021;8396;0;0
2800704;2022;7838;0;0
2801009;2014;17727;0;0
2801009;2015;17858;4;22,39892485
2801009;2016;17986;27;150,1167575
2801009;2017;18111;0;0
2801009;2018;17997;0;0
2801009;2019;18109;0;0
2801009;2020;18218;4;21,95630695
2801009;2021;18325;7;38,19918145
2801009;2022;18151;12;66,11205994
2801108;2014;4057;0;0
2801108;2015;4057;0;0
2801108;2016;4057;0;0
2801108;2017;4058;0;0
2801108;2018;4011;0;0
2801108;2019;4008;0;0
2801108;2020;4006;0;0
2801108;2021;4003;11;274,7939046
2801108;2022;3792;0;0
2801207;2014;27714;0;0
2801207;2015;28279;27;95,47720924
2801207;2016;28832;74;256,6592675
2801207;2017;29372;0;0
2801207;2018;29430;0;0
2801207;2019;29900;1;3,344481605
2801207;2020;30402;12;39,47108743
2801207;2021;30894;2;6,473748948
2801207;2022;26871;40;148,8593651
2801306;2014;33024;0;0
2801306;2015;33374;0;0
2801306;2016;33715;0;0
2801306;2017;34050;1;2,936857562
2801306;2018;33904;0;0
2801306;2019;34213;1;2,922865577
2801306;2020;34514;0;0
2801306;2021;34808;10;28,72902781
2801306;2022;31674;15;47,35745406
2801405;2014;21299;0;0
2801405;2015;21484;1;4,654626699
2801405;2016;21665;1;4,615739672
2801405;2017;21842;0;0
2801405;2018;21724;0;0
2801405;2019;22082;0;0
2801405;2020;22239;4;17,98642025
2801405;2021;22393;4;17,86272496
2801405;2022;19935;7;35,11412089
2801504;2014;15283;0;0
2801504;2015;15622;10;64,01229036
2801504;2016;15952;79;495,2357071
2801504;2017;16275;0;0
2801504;2018;16324;1;6,125949522
2801504;2019;16634;4;24,04713238
2801504;2020;16937;32;188,9354667
2801504;2021;17232;3;17,40947075
2801504;2022;13904;0;0
2801603;2014;5868;0;0
2801603;2015;5890;0;0
2801603;2016;5912;0;0
2801603;2017;5933;0;0
2801603;2018;5880;0;0
2801603;2019;5897;2;33,91555028
2801603;2020;5913;4;67,64755623
2801603;2021;5929;50;843,3125316
2801603;2022;5384;2;37,14710253
2801702;2014;17726;0;0
2801702;2015;17911;73;407,5707666
2801702;2016;18092;3;16,58191466
2801702;2017;18270;0;0
2801702;2018;18190;0;0
2801702;2019;17874;15;83,92077878
2801702;2020;18029;3;16,63985801
2801702;2021;18181;0;0
2801702;2022;17002;7;41,17162687
2801900;2014;3970;0;0
2801900;2015;3985;0;0
2801900;2016;3999;0;0
2801900;2017;4012;0;0
2801900;2018;3977;0;0
2801900;2019;3987;0;0
2801900;2020;3998;0;0
2801900;2021;4008;17;424,1516966
2801900;2022;3829;33;861,8438235
2802007;2014;4804;0;0
2802007;2015;4890;0;0
2802007;2016;4975;12;241,2060302
2802007;2017;5058;0;0
2802007;2018;5059;0;0
2802007;2019;5138;0;0
2802007;2020;5215;0;0
2802007;2021;5290;2;37,80718336
2802007;2022;4359;4;91,76416609
2802106;2014;67953;0;0
2802106;2015;68405;112;163,7307214
2802106;2016;68846;1633;2371,960608
2802106;2017;69278;7;10,10421779
2802106;2018;68804;3;4,360211616
2802106;2019;69184;11;15,89962997
2802106;2020;69556;247;355,109552
2802106;2021;69919;78;111,5576596
2802106;2022;64771;77;118,8803631
2802205;2014;5551;0;0
2802205;2015;5573;0;0
2802205;2016;5595;0;0
2802205;2017;5616;0;0
2802205;2018;5567;0;0
2802205;2019;5584;0;0
2802205;2020;5601;0;0
2802205;2021;5617;1;17,80309774
2802205;2022;5978;0;0
2802304;2014;14890;0;0
2802304;2015;15047;0;0
2802304;2016;15200;2;13,15789474
2802304;2017;15349;0;0
2802304;2018;15283;0;0
2802304;2019;15421;0;0
2802304;2020;15556;0;0
2802304;2021;15688;0;0
2802304;2022;14561;0;0
2802403;2014;11718;0;0
2802403;2015;11724;8;68,2360969
2802403;2016;11730;6;51,15089514
2802403;2017;11736;0;0
2802403;2018;11606;1;8,616232983
2802403;2019;11604;1;8,617718028
2802403;2020;11601;17;146,5390915
2802403;2021;11599;1;8,621432882
2802403;2022;11089;15;135,2691857
2802502;2014;3188;0;0
2802502;2015;3231;0;0
2802502;2016;3274;0;0
2802502;2017;3315;0;0
2802502;2018;3307;0;0
2802502;2019;3346;4;119,5457262
2802502;2020;3384;0;0
2802502;2021;3421;2;58,46243788
2802502;2022;3035;0;0
2802601;2014;5836;0;0
2802601;2015;5848;0;0
2802601;2016;5859;1;17,067759
2802601;2017;5870;0;0
2802601;2018;5811;0;0
2802601;2019;5818;0;0
2802601;2020;5824;0;0
2802601;2021;5831;5;85,74858515
2802601;2022;5835;35;599,8286204
2802700;2014;8589;0;0
2802700;2015;8597;4;46,52785856
2802700;2016;8604;5;58,11250581
2802700;2017;8611;0;0
2802700;2018;8519;0;0
2802700;2019;8520;0;0
2802700;2020;8521;0;0
2802700;2021;8522;0;0
2802700;2022;8289;0;0
2802809;2014;17165;0;0
2802809;2015;17385;0;0
2802809;2016;17600;13;73,86363636
2802809;2017;17810;0;0
2802809;2018;17761;0;0
2802809;2019;17957;0;0
2802809;2020;18149;5;27,54972726
2802809;2021;18337;32;174,5105524
2802809;2022;16082;10;62,18132073
2802908;2014;92732;0;0
2802908;2015;93572;267;285,3417689
2802908;2016;94393;50;52,97002956
2802908;2017;95196;3;3,151392916
2802908;2018;94696;0;0
2802908;2019;95427;2;2,095842896
2802908;2020;96142;15;15,60192216
2802908;2021;96839;86;88,80719545
2802908;2022;103620;8;7,720517275
2803005;2014;41116;2;4,864286409
2803005;2015;41404;56;135,2526326
2803005;2016;41686;35;83,96104208
2803005;2017;41961;19;45,28014108
2803005;2018;41684;0;0
2803005;2019;41928;0;0
2803005;2020;42166;16;37,94526396
2803005;2021;42399;128;301,8939126
2803005;2022;40313;88;218,2918661
2803104;2014;5032;0;0
2803104;2015;5017;0;0
2803104;2016;5002;0;0
2803104;2017;4988;0;0
2803104;2018;4921;0;0
2803104;2019;4903;0;0
2803104;2020;4886;0;0
2803104;2021;4869;0;0
2803104;2022;4746;0;0
2803203;2014;32911;0;0
2803203;2015;33317;0;0
2803203;2016;33713;27;80,08779996
2803203;2017;34101;1;2,932465324
2803203;2018;33994;0;0
2803203;2019;34356;1;2,910699732
2803203;2020;34709;8;23,04877697
2803203;2021;35054;3;8,558224454
2803203;2022;34414;4;11,62317661
2803302;2014;18098;0;0
2803302;2015;18288;0;0
2803302;2016;18474;0;0
2803302;2017;18656;0;0
2803302;2018;18576;0;0
2803302;2019;18743;1;5,335325188
2803302;2020;18907;16;84,62474216
2803302;2021;19067;12;62,93596266
2803302;2022;15848;5;31,54972236
2803401;2014;13249;0;0
2803401;2015;13245;39;294,4507361
2803401;2016;13242;81;611,690077
2803401;2017;13238;2;15,10802236
2803401;2018;13085;0;0
2803401;2019;13434;0;0
2803401;2020;13429;0;0
2803401;2021;13422;4;29,80181791
2803401;2022;13416;1;7,453786524
2803500;2014;101305;0;0
2803500;2015;102257;38;37,16127013
2803500;2016;103188;23;22,2894135
2803500;2017;104099;5;4,803120107
2803500;2018;103576;0;0
2803500;2019;104408;4;3,831124052
2803500;2020;105221;56;53,22131514
2803500;2021;106015;169;159,411404
2803500;2022;101642;392;385,6673422
2803609;2014;28835;0;0
2803609;2015;29130;2;6,865774116
2803609;2016;29418;6;20,39567612
2803609;2017;29700;0;0
2803609;2018;29567;0;0
2803609;2019;29826;0;0
2803609;2020;30080;6;19,94680851
2803609;2021;30327;2;6,594783526
2803609;2022;24003;9;37,49531309
2803708;2014;6774;0;0
2803708;2015;6824;0;0
2803708;2016;6873;12;174,5962462
2803708;2017;6920;0;0
2803708;2018;6877;0;0
2803708;2019;6919;0;0
2803708;2020;6961;0;0
2803708;2021;7002;0;0
2803708;2022;6839;1;14,62202076
2803807;2014;3632;0;0
2803807;2015;3653;0;0
2803807;2016;3673;0;0
2803807;2017;3693;0;0
2803807;2018;3665;0;0
2803807;2019;3682;0;0
2803807;2020;3699;0;0
2803807;2021;3715;80;2153,432032
2803807;2022;3580;1;27,93296089
2803906;2014;12550;0;0
2803906;2015;12598;0;0
2803906;2016;12645;0;0
2803906;2017;12691;1;7,879599716
2803906;2018;12581;0;0
2803906;2019;12618;0;0
2803906;2020;12653;66;521,6154272
2803906;2021;12689;190;1497,359918
2803906;2022;11532;5;43,3576136
2804003;2014;17076;0;0
2804003;2015;17151;0;0
2804003;2016;17225;0;0
2804003;2017;17297;0;0
2804003;2018;17153;0;0
2804003;2019;17213;0;0
2804003;2020;17271;3;17,37015807
2804003;2021;17328;0;0
2804003;2022;15783;0;0
2804102;2014;11372;0;0
2804102;2015;11395;48;421,2373848
2804102;2016;11416;7;61,31744919
2804102;2017;11438;0;0
2804102;2018;11322;0;0
2804102;2019;11335;0;0
2804102;2020;11348;17;149,8061332
2804102;2021;11361;33;290,4673884
2804102;2022;11061;53;479,1610162
2804201;2014;14685;0;0
2804201;2015;14853;0;0
2804201;2016;15017;0;0
2804201;2017;15177;0;0
2804201;2018;15120;0;0
2804201;2019;15031;1;6,652917304
2804201;2020;15175;2;13,17957166
2804201;2021;15315;25;163,2386549
2804201;2022;14346;12;83,64700962
2804300;2014;7620;0;0
2804300;2015;7642;0;0
2804300;2016;7662;1;13,05142261
2804300;2017;7683;1;13,01574906
2804300;2018;7610;0;0
2804300;2019;7625;0;0
2804300;2020;7639;7;91,63503076
2804300;2021;7653;14;182,9347968
2804300;2022;7821;1;12,78608874
2804409;2014;18961;0;0
2804409;2015;18958;0;0
2804409;2016;18956;0;0
2804409;2017;18953;0;0
2804409;2018;18735;0;0
2804409;2019;18719;38;203,0022971
2804409;2020;18703;16;85,54777308
2804409;2021;18688;81;433,4332192
2804409;2022;16450;3;18,23708207
2804458;2014;8809;0;0
2804458;2015;8830;0;0
2804458;2016;8850;0;0
2804458;2017;8869;0;0
2804458;2018;8783;0;0
2804458;2019;8796;0;0
2804458;2020;8809;0;0
2804458;2021;8822;4;45,34119247
2804458;2022;9243;0;0
2804508;2014;35268;0;0
2804508;2015;35726;4;11,1963276
2804508;2016;36174;33;91,22574225
2804508;2017;36613;1;2,731270314
2804508;2018;36514;0;0
2804508;2019;36924;0;0
2804508;2020;37324;21;56,26406602
2804508;2021;37715;6;15,90878961
2804508;2022;41267;7;16,96270628
2804607;2014;26042;0;0
2804607;2015;26240;8;30,48780488
2804607;2016;26434;8;30,26405387
2804607;2017;26624;0;0
2804607;2018;26460;0;0
2804607;2019;26629;0;0
2804607;2020;26795;5;18,6601978
2804607;2021;26957;169;626,924361
2804607;2022;25000;40;160
2804706;2014;6475;0;0
2804706;2015;6494;0;0
2804706;2016;6512;10;153,5626536
2804706;2017;6530;0;0
2804706;2018;6470;0;0
2804706;2019;6483;0;0
2804706;2020;6496;0;0
2804706;2021;6509;1;15,36334306
2804706;2022;6263;7;111,7675236
2804805;2014;174974;0;0
2804805;2015;177344;59;33,26867557
2804805;2016;179661;426;237,1132299
2804805;2017;181928;8;4,397344004
2804805;2018;181503;1;0,550955081
2804805;2019;183628;21;11,43616442
2804805;2020;185706;475;255,7806425
2804805;2021;187733;207;110,2629799
2804805;2022;192375;200;103,9636127
2804904;2014;14032;0;0
2804904;2015;14164;0;0
2804904;2016;14293;1;6,99643182
2804904;2017;14420;0;0
2804904;2018;14347;0;0
2804904;2019;14428;0;0
2804904;2020;14540;6;41,26547455
2804904;2021;14650;1;6,825938567
2804904;2022;12493;0;0
2805000;2014;3170;0;0
2805000;2015;3199;0;0
2805000;2016;3227;4;123,954137
2805000;2017;3254;0;0
2805000;2018;3236;0;0
2805000;2019;3261;0;0
2805000;2020;3285;0;0
2805000;2021;3309;5;151,1030523
2805000;2022;2787;1;35,88087549
2805109;2014;9374;0;0
2805109;2015;9449;0;0
2805109;2016;9523;0;0
2805109;2017;9594;0;0
2805109;2018;9538;0;0
2805109;2019;9602;0;0
2805109;2020;9665;0;0
2805109;2021;9727;0;0
2805109;2022;7393;0;0
2805208;2014;6380;0;0
2805208;2015;6440;9;139,7515528
2805208;2016;6499;16;246,1917218
2805208;2017;6556;0;0
2805208;2018;6523;0;0
2805208;2019;6576;0;0
2805208;2020;6627;0;0
2805208;2021;6678;19;284,5163223
2805208;2022;5674;0;0
2805307;2014;8971;0;0
2805307;2015;9063;1;11,03387399
2805307;2016;9153;6;65,55227794
2805307;2017;9241;0;0
2805307;2018;9199;0;0
2805307;2019;9280;0;0
2805307;2020;9359;0;0
2805307;2021;9436;0;0
2805307;2022;7908;0;0
2805406;2014;33358;0;0
2805406;2015;33757;11;32,58583405
2805406;2016;34147;2;5,8570299
2805406;2017;34529;0;0
2805406;2018;34412;0;0
2805406;2019;34775;0;0
2805406;2020;35122;0;0
2805406;2021;35461;32;90,23998195
2805406;2022;33462;1;2,988464527
2805505;2014;23249;0;0
2805505;2015;23416;0;0
2805505;2016;23580;0;0
2805505;2017;23740;0;0
2805505;2018;23586;0;0
2805505;2019;23728;0;0
2805505;2020;23867;0;0
2805505;2021;24003;0;0
2805505;2022;21776;0;0
2805604;2014;28366;0;0
2805604;2015;28492;0;0
2805604;2016;28615;0;0
2805604;2017;28735;0;0
2805604;2018;28497;2;7,018282626
2805604;2019;28596;0;0
2805604;2020;28693;93;324,1208657
2805604;2021;28788;191;663,4708906
2805604;2022;26630;9;33,79647015
2805703;2014;29562;0;0
2805703;2015;29655;19;64,07013994
2805703;2016;29745;90;302,5718608
2805703;2017;29834;247;827,91446
2805703;2018;29559;0;0
2805703;2019;29626;7;23,62789442
2805703;2020;29692;0;0
2805703;2021;29756;56;188,1973384
2805703;2022;26648;4;15,01050736
2805802;2014;19957;0;0
2805802;2015;19976;1;5,006007209
2805802;2016;19995;0;0
2805802;2017;20014;0;0
2805802;2018;19800;0;0
2805802;2019;19805;1;5,049229992
2805802;2020;19809;1;5,048210409
2805802;2021;19813;104;524,9078888
2805802;2022;18321;13;70,9568255
2805901;2014;9949;0;0
2805901;2015;10033;0;0
2805901;2016;10116;0;0
