UF_ACR;CODE_MUNI_7;YEAR;CASES
SC;4216602;2018;2
SC;4216602;2019;5
SC;4216602;2020;2
SC;4216602;2021;1
SC;4216602;2022;3
SC;4216701;2015;2
SC;4216701;2016;10
SC;4216701;2022;1
SC;4217204;2015;2
SC;4217204;2016;2
SC;4217204;2018;2
SC;4217204;2020;4
SC;4217402;2015;1
SC;4217402;2016;2
SC;4217501;2019;1
SC;4217501;2021;15
SC;4217501;2022;4
SC;4217550;2016;1
SC;4217709;2017;1
SC;4217956;2017;1
SC;4217956;2022;1
SC;4218004;2019;1
SC;4218004;2020;1
SC;4218004;2021;1
SC;4218004;2022;1
SC;4218301;2015;2
SC;4218608;2016;1
SC;4218608;2022;1
SC;4218707;2015;3
SC;4218707;2016;7
SC;4218707;2018;1
SC;4218707;2019;5
SC;4218707;2020;1
SC;4218707;2021;1
SC;4218707;2022;1
SC;4218756;2020;1
SC;4218756;2021;1
SC;4218756;2022;2
SC;4219002;2015;1
SC;4219002;2016;6
SC;4219101;2016;1
SC;4219309;2016;4
SC;4219309;2022;1
SC;4219358;2018;1
SC;4219507;2016;1
SC;4219507;2017;1
SC;4219507;2018;1
SC;4219507;2022;1
SC;4219705;2015;1
SC;4219705;2017;2
SC;4219705;2022;1
SC;4219853;2021;1
RS;4300059;2022;19
RS;4300208;2016;3
RS;4300208;2022;1
RS;4300406;2016;1
RS;4300406;2018;1
RS;4300604;2015;1
RS;4300604;2016;4
RS;4300604;2018;1
RS;4300604;2019;1
RS;4300661;2022;1
RS;4300877;2022;2
RS;4301206;2016;1
RS;4301602;2020;2
RS;4301636;2019;1
RS;4301701;2016;1
RS;4301800;2021;1
RS;4302105;2014;1
RS;4302105;2015;1
RS;4302105;2016;2
RS;4302105;2018;1
RS;4302105;2019;1
RS;4302105;2021;1
RS;4302105;2022;3
RS;4302378;2020;2
RS;4302501;2018;2
RS;4302600;2016;1
RS;4303004;2015;1
RS;4303004;2022;26
RS;4303103;2019;3
RS;4303103;2021;2
RS;4303103;2022;5
RS;4303509;2014;1
RS;4303905;2016;3
RS;4303905;2019;1
RS;4304002;2022;1
RS;4304408;2021;2
RS;4304606;2015;3
RS;4304606;2016;90
RS;4304606;2017;3
RS;4304606;2018;1
RS;4304606;2019;6
RS;4304606;2020;1
RS;4304606;2022;1
RS;4304630;2022;1
RS;4304663;2017;1
RS;4304705;2016;1
RS;4304705;2018;1
RS;4304705;2022;2
RS;4304804;2019;1
RS;4304804;2022;1
RS;4305108;2016;11
RS;4305108;2017;6
RS;4305108;2019;2
RS;4305207;2020;1
RS;4305207;2021;2
RS;4305207;2022;1
RS;4305306;2016;4
RS;4305355;2016;1
RS;4305355;2017;2
RS;4305355;2019;1
RS;4305454;2016;3
RS;4305587;2022;2
RS;4305702;2022;3
RS;4305801;2020;1
RS;4305900;2020;4
RS;4305959;2021;1
RS;4305975;2022;1
RS;4306072;2022;1
RS;4306106;2016;1
RS;4306106;2020;5
RS;4306106;2022;2
RS;4306205;2022;3
RS;4306320;2016;1
RS;4306403;2022;1
RS;4306601;2019;1
RS;4306601;2021;4
RS;4306601;2022;1
RS;4306734;2016;1
RS;4306932;2019;1
RS;4306932;2021;1
RS;4306932;2022;2
RS;4307005;2016;5
RS;4307005;2017;1
RS;4307005;2018;1
RS;4307005;2022;2
RS;4307302;2019;1
RS;4307500;2020;2
RS;4307500;2021;13
RS;4307500;2022;2
RS;4307609;2014;1
RS;4307609;2016;2
RS;4307609;2020;2
RS;4307609;2021;3
RS;4307609;2022;1
RS;4307708;2017;1
RS;4307708;2019;2
RS;4307708;2022;1
RS;4307807;2016;1
RS;4307906;2015;1
RS;4307906;2016;2
RS;4308102;2016;1
RS;4308201;2016;1
RS;4308607;2016;3
RS;4308607;2017;1
RS;4308904;2022;1
RS;4309001;2016;1
RS;4309100;2017;1
RS;4309100;2018;2
RS;4309100;2019;4
RS;4309100;2022;3
RS;4309159;2016;1
RS;4309209;2015;4
RS;4309209;2017;1
RS;4309209;2019;1
RS;4309209;2021;1
RS;4309407;2016;2
RS;4309407;2017;1
RS;4309407;2018;1
RS;4309407;2022;1
RS;4309506;2016;1
RS;4309506;2018;1
RS;4309605;2022;9
RS;4309654;2022;1
RS;4310009;2015;1
RS;4310009;2016;1
RS;4310009;2017;1
RS;4310009;2022;2
RS;4310108;2017;1
RS;4310108;2022;12
RS;4310207;2016;9
RS;4310207;2017;1
RS;4310207;2019;2
RS;4310207;2021;1
RS;4310330;2022;4
RS;4310553;2018;1
RS;4310801;2016;5
RS;4310801;2022;1
RS;4311007;2018;1
RS;4311106;2015;1
RS;4311106;2016;3
RS;4311106;2022;1
RS;4311304;2022;2
RS;4311403;2015;1
RS;4311403;2016;7
RS;4311403;2017;1
RS;4311403;2018;1
RS;4311403;2019;1
RS;4311403;2021;1
RS;4311403;2022;5
RS;4311627;2019;1
RS;4311627;2022;2
RS;4311809;2014;1
RS;4311809;2015;5
RS;4311809;2016;3
RS;4311809;2017;3
RS;4311809;2018;1
RS;4311809;2020;2
RS;4312138;2022;3
RS;4312153;2022;1
RS;4312302;2020;1
RS;4312401;2016;1
RS;4312401;2017;1
RS;4312401;2021;2
RS;4312401;2022;2
RS;4312658;2020;1
RS;4312906;2022;1
RS;4313011;2021;1
RS;4313011;2022;3
RS;4313037;2021;1
RS;4313201;2017;1
RS;4313409;2015;5
RS;4313409;2016;39
RS;4313409;2017;3
RS;4313409;2018;1
RS;4313409;2020;1
RS;4313409;2022;6
RS;4313425;2019;1
RS;4313441;2022;1
RS;4313706;2022;13
RS;4313904;2016;1
RS;4313904;2017;1
RS;4313904;2019;1
RS;4313904;2022;1
RS;4314050;2016;1
RS;4314050;2018;1
RS;4314050;2022;3
RS;4314100;2015;13
RS;4314100;2016;12
RS;4314100;2017;11
RS;4314100;2018;1
RS;4314100;2019;3
RS;4314100;2020;1
RS;4314100;2022;7
RS;4314308;2017;1
RS;4314407;2017;1
RS;4314407;2018;1
RS;4314407;2022;3
RS;4314423;2019;1
RS;4314555;2016;1
RS;4314555;2021;1
RS;4314803;2020;1
RS;4314902;2014;7
RS;4314902;2015;9
RS;4314902;2016;63
RS;4314902;2017;20
RS;4314902;2018;3
RS;4314902;2019;19
RS;4314902;2020;4
RS;4314902;2021;5
RS;4314902;2022;10
RS;4315057;2020;1
RS;4315107;2015;1
RS;4315107;2016;3
RS;4315107;2018;1
RS;4315107;2022;1
RS;4315354;2022;3
RS;4315404;2016;3
RS;4315602;2016;4
RS;4315602;2018;1
RS;4315602;2019;2
RS;4315909;2022;1
RS;4316204;2016;10
RS;4316204;2022;4
RS;4316600;2018;1
RS;4316808;2015;2
RS;4316808;2016;1
RS;4316808;2019;1
RS;4316808;2021;7
RS;4316808;2022;1
RS;4316907;2016;2
RS;4316907;2018;1
RS;4316907;2019;2
RS;4316907;2020;1
RS;4317103;2016;3
RS;4317103;2018;1
RS;4317103;2020;1
RS;4317202;2016;7
RS;4317202;2020;3
RS;4317202;2021;1
RS;4317202;2022;2
RS;4317301;2016;1
RS;4317301;2021;2
RS;4317400;2017;1
RS;4317400;2018;17
RS;4317400;2019;1
RS;4317400;2020;1
RS;4317400;2021;1
RS;4317509;2016;3
RS;4317509;2017;1
RS;4317509;2018;1
RS;4317509;2019;2
RS;4317509;2021;3
RS;4317509;2022;1
RS;4317608;2016;1
RS;4317608;2018;1
RS;4317806;2022;4
RS;4317905;2021;1
RS;4317905;2022;1
RS;4318002;2016;14
RS;4318002;2017;2
RS;4318002;2019;1
RS;4318002;2022;5
RS;4318101;2020;1
RS;4318309;2015;1
RS;4318507;2021;1
RS;4318622;2017;1
RS;4318705;2019;2
RS;4318705;2021;1
RS;4318705;2022;2
RS;4318804;2015;1
RS;4318804;2021;1
RS;4318903;2021;3
RS;4319000;2015;17
RS;4319000;2018;1
RS;4319158;2018;1
RS;4319158;2021;1
RS;4319158;2022;3
RS;4319208;2021;244
RS;4319208;2022;11
RS;4319372;2020;1
RS;4319406;2018;1
RS;4319901;2016;2
RS;4319901;2017;1
RS;4319901;2018;1
RS;4319901;2019;2
RS;4319901;2020;1
RS;4319901;2022;2
RS;4320008;2016;7
RS;4320008;2019;1
RS;4320107;2017;1
RS;4320107;2020;1
RS;4320107;2022;2
RS;4320230;2021;1
RS;4320305;2020;1
RS;4320404;2019;1
RS;4320909;2022;1
RS;4321006;2016;3
RS;4321006;2017;1
RS;4321204;2016;1
RS;4321204;2022;1
RS;4321329;2016;1
RS;4321329;2020;2
RS;4321402;2018;1
RS;4321451;2016;11
RS;4321451;2020;1
RS;4321451;2022;1
RS;4321501;2016;3
RS;4321600;2022;3
RS;4321709;2022;1
RS;4321808;2021;2
RS;4321857;2015;1
RS;4321907;2016;1
RS;4321907;2019;2
RS;4322202;2016;1
RS;4322202;2018;1
RS;4322301;2021;1
RS;4322400;2019;1
RS;4322509;2016;2
RS;4322608;2016;2
RS;4322608;2017;1
RS;4322608;2021;1
RS;4322707;2016;1
RS;4322707;2021;1
RS;4322806;2015;1
RS;4322806;2017;1
RS;4322855;2022;1
RS;4323002;2016;1
RS;4323002;2018;1
RS;4323002;2019;1
RS;4323200;2017;1
RS;4323200;2019;1
RS;4323309;2016;1
RS;4323804;2016;1
MS;5000203;2022;1
MS;5000252;2019;2
MS;5000609;2017;1
MS;5000609;2019;8
MS;5000609;2020;2
MS;5000609;2022;1
MS;5000708;2019;1
MS;5000708;2020;1
MS;5000708;2021;1
MS;5000708;2022;7
MS;5000807;2020;4
MS;5000807;2022;6
MS;5000856;2016;2
MS;5000856;2018;1
MS;5000856;2022;2
MS;5000906;2018;2
MS;5000906;2021;4
MS;5001003;2015;4
MS;5001003;2019;1
MS;5001003;2021;7
MS;5001102;2015;53
MS;5001102;2016;15
MS;5001102;2017;2
MS;5001102;2018;2
MS;5001102;2019;2
MS;5001102;2020;1
MS;5001102;2021;1
MS;5001102;2022;11
MS;5001243;2017;2
MS;5001243;2020;1
MS;5001508;2014;2
MS;5001508;2021;1
MS;5001508;2022;4
MS;5001904;2019;2
MS;5001904;2020;2
MS;5001904;2021;6
MS;5002001;2018;1
MS;5002001;2019;1
MS;5002001;2020;1
MS;5002159;2016;7
MS;5002159;2022;1
MS;5002209;2017;8
MS;5002209;2020;1
MS;5002209;2021;2
MS;5002209;2022;1
MS;5002308;2015;1
MS;5002308;2020;1
MS;5002308;2021;5
MS;5002308;2022;165
MS;5002407;2014;1
MS;5002407;2016;4
MS;5002407;2017;2
MS;5002407;2019;1
MS;5002407;2020;2
MS;5002407;2022;1
MS;5002605;2016;1
MS;5002605;2017;1
MS;5002605;2018;1
MS;5002605;2020;2
MS;5002605;2021;1
MS;5002704;2014;47
MS;5002704;2015;118
MS;5002704;2016;64
MS;5002704;2017;51
MS;5002704;2018;103
MS;5002704;2019;52
MS;5002704;2020;43
MS;5002704;2021;19
MS;5002704;2022;61
MS;5002803;2014;1
MS;5002803;2018;1
MS;5002902;2017;1
MS;5002902;2019;4
MS;5002902;2021;4
MS;5002902;2022;10
MS;5002951;2016;1
MS;5002951;2017;1
MS;5002951;2018;1
MS;5002951;2019;1
MS;5002951;2021;16
MS;5002951;2022;75
MS;5003108;2019;1
MS;5003108;2022;4
MS;5003157;2022;5
MS;5003207;2014;2
MS;5003207;2015;13
MS;5003207;2016;17
MS;5003207;2017;19
MS;5003207;2018;11
MS;5003207;2019;13
MS;5003207;2020;15
MS;5003207;2021;3
MS;5003207;2022;7
MS;5003256;2015;1
MS;5003256;2016;3
MS;5003256;2018;1
MS;5003256;2020;1
MS;5003256;2022;69
MS;5003306;2014;1
MS;5003306;2015;1
MS;5003306;2016;1
MS;5003306;2017;1
MS;5003306;2020;1
MS;5003306;2021;1
MS;5003454;2018;1
MS;5003454;2019;4
MS;5003454;2020;4
MS;5003454;2021;9
MS;5003454;2022;5
MS;5003488;2019;5
MS;5003702;2014;5
MS;5003702;2015;9
MS;5003702;2016;30
MS;5003702;2017;9
MS;5003702;2018;98
MS;5003702;2019;16
MS;5003702;2020;48
MS;5003702;2021;5
MS;5003702;2022;29
MS;5003751;2017;43
MS;5003751;2018;1
MS;5003751;2019;2
MS;5003900;2016;1
MS;5003900;2022;2
MS;5004106;2018;1
MS;5004106;2019;1
MS;5004106;2020;1
MS;5004106;2022;5
MS;5004304;2015;1
MS;5004304;2016;2
MS;5004304;2017;1
MS;5004304;2018;1
MS;5004403;2016;6
MS;5004403;2019;1
MS;5004403;2020;1
MS;5004403;2022;1
MS;5004502;2018;2
MS;5004502;2021;1
MS;5004502;2022;1
MS;5004700;2016;1
MS;5004700;2017;1
MS;5004700;2018;4
MS;5004700;2020;3
MS;5004700;2021;3
MS;5004700;2022;16
MS;5004908;2015;3
MS;5004908;2017;1
MS;5004908;2019;3
MS;5005004;2015;1
MS;5005004;2016;2
MS;5005004;2019;4
MS;5005004;2022;1
MS;5005152;2018;1
MS;5005202;2015;1
MS;5005202;2016;2
MS;5005202;2017;2
MS;5005202;2019;3
MS;5005202;2020;12
MS;5005202;2021;8
MS;5005202;2022;3
MS;5005251;2022;14
MS;5005400;2015;2
MS;5005400;2017;3
MS;5005400;2019;1
MS;5005608;2015;1
MS;5005608;2016;1
MS;5005608;2018;1
MS;5005608;2019;1
MS;5005608;2022;13
MS;5005681;2016;1
MS;5005681;2019;1
MS;5005681;2021;1
MS;5005681;2022;3
MS;5005707;2014;1
MS;5005707;2016;1
MS;5005707;2017;3
MS;5005707;2018;1
MS;5005707;2020;2
MS;5005707;2022;1
MS;5005806;2015;1
MS;5005806;2018;1
MS;5005806;2020;3
MS;5005806;2021;24
MS;5005806;2022;185
MS;5006002;2015;1
MS;5006002;2016;1
MS;5006002;2018;1
MS;5006002;2020;2
MS;5006002;2021;2
MS;5006200;2017;1
MS;5006200;2018;1
MS;5006200;2019;6
MS;5006200;2022;1
MS;5006275;2019;2
MS;5006275;2022;1
MS;5006309;2015;1
MS;5006309;2016;3
MS;5006309;2017;1
MS;5006309;2018;4
MS;5006309;2019;3
MS;5006309;2022;1
MS;5006358;2015;4
MS;5006358;2019;1
MS;5006358;2020;3
MS;5006358;2021;1
MS;5006408;2017;1
MS;5006408;2019;1
MS;5006408;2020;2
MS;5006606;2014;1
MS;5006606;2016;1
MS;5006606;2018;14
MS;5006606;2019;6
MS;5006606;2020;11
MS;5006606;2021;2
MS;5006903;2015;1
MS;5006903;2016;3
MS;5006903;2019;3
MS;5006903;2022;4
MS;5007109;2015;1
MS;5007109;2020;1
MS;5007208;2014;1
MS;5007208;2018;1
MS;5007208;2019;1
MS;5007208;2022;2
MS;5007307;2016;1
MS;5007307;2019;3
MS;5007307;2021;1
MS;5007307;2022;2
MS;5007406;2014;1
MS;5007406;2015;1
MS;5007406;2016;5
MS;5007406;2018;2
MS;5007406;2019;1
MS;5007406;2020;5
MS;5007406;2021;2
MS;5007505;2020;2
MS;5007505;2021;1
MS;5007505;2022;3
MS;5007554;2019;1
MS;5007554;2021;1
MS;5007695;2014;2
MS;5007695;2015;2
MS;5007695;2016;6
MS;5007695;2017;1
MS;5007695;2018;2
MS;5007695;2019;4
MS;5007695;2020;4
MS;5007695;2021;1
MS;5007703;2020;1
MS;5007802;2021;45
MS;5007901;2015;4
MS;5007901;2016;13
MS;5007901;2020;3
MS;5007901;2021;4
MS;5007901;2022;2
MS;5007935;2018;1
MS;5007935;2021;1
MS;5007950;2019;2
MS;5007950;2020;1
MS;5007950;2022;1
MS;5008008;2016;1
MS;5008008;2019;1
MS;5008008;2021;1
MS;5008008;2022;5
MS;5008305;2014;7
MS;5008305;2015;3
MS;5008305;2016;5
MS;5008305;2018;11
MS;5008305;2019;1
MS;5008305;2020;4
MS;5008305;2021;2
MS;5008305;2022;7
MT;5100102;2016;20
MT;5100102;2017;1
MT;5100201;2015;3
MT;5100201;2016;13
MT;5100201;2017;1
MT;5100201;2018;1
MT;5100250;2016;6
MT;5100250;2018;2
MT;5100250;2020;3
MT;5100250;2021;20
MT;5100250;2022;1
MT;5100300;2017;1
MT;5100300;2018;1
MT;5100300;2020;1
MT;5100300;2021;1
MT;5100300;2022;14
MT;5100359;2022;2
MT;5100409;2016;1
MT;5100409;2019;2
MT;5100508;2018;4
MT;5100508;2020;1
MT;5100508;2021;1
MT;5100607;2016;1
MT;5100607;2022;1
MT;5100805;2017;1
MT;5101001;2020;1
MT;5101258;2015;8
MT;5101258;2016;6
MT;5101258;2017;23
MT;5101258;2018;13
MT;5101258;2019;7
MT;5101258;2020;2
MT;5101308;2015;1
MT;5101308;2016;3
MT;5101308;2018;80
MT;5101308;2019;2
MT;5101308;2020;3
MT;5101308;2022;1
MT;5101407;2017;1
MT;5101407;2020;1
MT;5101407;2022;1
MT;5101704;2015;5
MT;5101704;2016;30
MT;5101704;2017;5
MT;5101704;2018;70
MT;5101704;2019;14
MT;5101704;2020;32
MT;5101704;2021;11
MT;5101704;2022;2
MT;5101803;2014;1
MT;5101803;2016;17
MT;5101803;2017;4
MT;5101803;2018;2
MT;5101803;2019;1
MT;5101803;2020;2
MT;5101803;2022;3
MT;5101852;2022;1
MT;5101902;2015;1
MT;5101902;2016;7
MT;5101902;2018;312
MT;5101902;2020;4
MT;5101902;2021;1
MT;5102504;2015;29
MT;5102504;2016;5
MT;5102504;2017;11
MT;5102504;2018;50
MT;5102504;2019;5
MT;5102504;2020;3
MT;5102504;2021;3
MT;5102504;2022;5
MT;5102603;2021;1
MT;5102637;2014;2
MT;5102637;2015;42
MT;5102637;2016;631
MT;5102637;2017;4
MT;5102637;2018;264
MT;5102637;2019;8
MT;5102637;2020;8
MT;5102637;2021;7
MT;5102637;2022;7
MT;5102678;2015;1
MT;5102678;2016;5
MT;5102678;2017;2
MT;5102678;2018;5
MT;5102678;2020;1
MT;5102678;2022;2
MT;5102686;2015;17
MT;5102686;2016;2
MT;5102686;2018;7
MT;5102686;2021;1
MT;5102702;2016;1
MT;5102702;2018;1
MT;5102702;2019;1
MT;5102702;2020;3
MT;5102793;2015;1
MT;5102793;2016;1
MT;5102850;2016;2
MT;5103007;2015;1
MT;5103007;2016;12
MT;5103007;2018;19
MT;5103007;2019;2
MT;5103007;2020;1
MT;5103007;2021;4
MT;5103007;2022;11
MT;5103056;2020;1
MT;5103056;2022;1
MT;5103205;2016;2
MT;5103205;2017;2
MT;5103205;2019;2
MT;5103205;2020;2
MT;5103205;2021;4
MT;5103254;2017;2
MT;5103254;2018;1
MT;5103254;2019;4
MT;5103254;2022;1
MT;5103304;2019;1
MT;5103304;2021;9
MT;5103304;2022;5
MT;5103353;2016;1
MT;5103353;2017;3
MT;5103353;2018;4
MT;5103353;2019;3
MT;5103353;2020;1
MT;5103353;2021;2
MT;5103353;2022;5
MT;5103361;2020;1
MT;5103379;2019;3
MT;5103403;2014;1
MT;5103403;2015;10
MT;5103403;2016;24
MT;5103403;2017;936
MT;5103403;2018;2327
MT;5103403;2019;183
MT;5103403;2020;30
MT;5103403;2021;18
MT;5103403;2022;25
MT;5103437;2015;2
MT;5103437;2018;2
MT;5103502;2016;3
MT;5103502;2018;2
MT;5103502;2019;1
MT;5103502;2020;2
MT;5103502;2021;1
MT;5103502;2022;7
MT;5103601;2017;5
MT;5103601;2018;5
MT;5103601;2020;1
MT;5103700;2018;1
MT;5103700;2020;1
MT;5103809;2016;1
MT;5103858;2016;1
MT;5103858;2017;2
MT;5103858;2018;25
MT;5103858;2019;1
MT;5103858;2020;1
MT;5103908;2018;1
MT;5103957;2018;1
MT;5104104;2015;1
MT;5104104;2017;6
MT;5104104;2019;11
MT;5104104;2020;1
MT;5104104;2021;5
MT;5104203;2020;7
MT;5104203;2021;4
MT;5104203;2022;3
MT;5104500;2015;4
MT;5104526;2016;1
MT;5104542;2016;5
MT;5104542;2017;10
MT;5104542;2019;1
MT;5104542;2020;4
MT;5104542;2021;1
MT;5104559;2019;3
MT;5104559;2020;5
MT;5104559;2022;1
MT;5104609;2018;1
MT;5104807;2017;1
MT;5104807;2018;9
MT;5104807;2019;19
MT;5104807;2020;1
MT;5104807;2022;1
MT;5104906;2018;6
MT;5104906;2019;1
MT;5105002;2017;4
MT;5105101;2015;4
MT;5105101;2016;32
MT;5105101;2018;1
MT;5105101;2020;20
MT;5105150;2015;1
MT;5105150;2016;7
MT;5105150;2017;5
MT;5105150;2018;6
MT;5105150;2019;7
MT;5105176;2016;1
MT;5105200;2015;2
MT;5105200;2016;25
MT;5105200;2017;20
MT;5105200;2022;2
MT;5105234;2016;1
MT;5105259;2015;1
MT;5105259;2016;52
MT;5105259;2018;10
MT;5105259;2019;7
MT;5105259;2020;8
MT;5105259;2021;2
MT;5105507;2017;1
MT;5105507;2018;1
MT;5105507;2021;1
MT;5105580;2016;10
MT;5105580;2018;1
MT;5105580;2021;16
MT;5105580;2022;6
MT;5105606;2015;28
MT;5105606;2016;23
MT;5105606;2017;2
MT;5105606;2018;2
MT;5105606;2019;1
MT;5105606;2020;2
MT;5105606;2021;2
MT;5105606;2022;2
MT;5105622;2015;60
MT;5105622;2016;23
MT;5105622;2017;3
MT;5105622;2018;37
MT;5105622;2019;2
MT;5105622;2020;1
MT;5105622;2021;3
MT;5105622;2022;2
MT;5105903;2018;1
MT;5105903;2022;1
MT;5106000;2016;1
MT;5106000;2017;1
MT;5106000;2018;55
MT;5106000;2019;12
MT;5106000;2020;3
MT;5106000;2022;2
MT;5106109;2016;1
MT;5106109;2017;8
MT;5106109;2018;73
MT;5106109;2019;2
MT;5106109;2020;2
MT;5106109;2021;1
MT;5106174;2017;1
MT;5106182;2018;2
MT;5106182;2019;1
MT;5106190;2018;10
MT;5106190;2019;3
MT;5106190;2020;1
MT;5106190;2021;1
MT;5106190;2022;1
MT;5106208;2017;1
MT;5106208;2018;14
MT;5106208;2019;1
MT;5106208;2021;1
MT;5106216;2020;2
MT;5106216;2021;15
MT;5106216;2022;2
MT;5106224;2015;5
MT;5106224;2016;21
MT;5106224;2017;9
MT;5106224;2018;18
MT;5106224;2019;2
MT;5106224;2020;4
MT;5106224;2021;1
MT;5106224;2022;6
MT;5106232;2015;1
MT;5106232;2016;2
MT;5106232;2018;7
MT;5106232;2020;1
MT;5106240;2015;1
MT;5106240;2016;3
MT;5106240;2021;1
MT;5106257;2016;4
MT;5106257;2019;1
MT;5106257;2020;1
MT;5106265;2021;2
MT;5106273;2018;2
MT;5106273;2020;2
MT;5106273;2021;2
MT;5106281;2016;2
MT;5106281;2017;1
MT;5106299;2015;3
MT;5106299;2020;1
MT;5106299;2021;2
MT;5106307;2016;24
MT;5106307;2018;2
MT;5106372;2017;1
MT;5106372;2019;1
MT;5106372;2022;2
MT;5106422;2016;10
MT;5106422;2017;1
MT;5106422;2018;2
MT;5106422;2019;1
MT;5106422;2020;2
MT;5106422;2021;2
MT;5106422;2022;3
MT;5106455;2017;1
MT;5106505;2016;1
MT;5106505;2017;4
MT;5106505;2018;104
MT;5106505;2019;4
MT;5106505;2020;1
MT;5106505;2021;1
MT;5106653;2016;9
MT;5106653;2020;1
MT;5106653;2022;1
MT;5106703;2022;1
MT;5106752;2016;15
MT;5106752;2017;3
MT;5106752;2020;3
MT;5106752;2021;1
MT;5106778;2017;1
MT;5106828;2016;1
MT;5107040;2015;3
MT;5107040;2016;6
MT;5107040;2017;13
MT;5107040;2018;9
MT;5107040;2019;7
MT;5107040;2020;32
MT;5107040;2022;8
MT;5107065;2016;79
MT;5107065;2017;3
MT;5107065;2018;38
MT;5107065;2019;119
MT;5107065;2020;12
MT;5107065;2021;1
MT;5107065;2022;50
MT;5107107;2017;6
MT;5107107;2018;7
MT;5107107;2019;2
MT;5107107;2021;1
MT;5107156;2020;1
MT;5107180;2016;1
MT;5107180;2018;1
MT;5107180;2019;2
MT;5107198;2016;1
MT;5107198;2019;2
MT;5107206;2021;1
MT;5107263;2018;1
MT;5107297;2022;13
MT;5107305;2015;1
MT;5107305;2016;11
MT;5107305;2018;1
MT;5107305;2020;5
MT;5107305;2021;1
MT;5107404;2022;1
MT;5107578;2016;1
MT;5107578;2021;1
MT;5107578;2022;2
MT;5107602;2017;65
MT;5107602;2018;15
MT;5107602;2019;6
MT;5107602;2020;1
MT;5107602;2021;2
MT;5107602;2022;1
MT;5107701;2016;1
MT;5107701;2018;6
MT;5107701;2020;2
MT;5107701;2021;1
MT;5107701;2022;1
MT;5107792;2017;3
MT;5107800;2016;1
MT;5107800;2018;1
MT;5107800;2019;1
MT;5107800;2020;1
MT;5107875;2018;1
MT;5107875;2021;4
MT;5107875;2022;2
MT;5107909;2015;2
MT;5107909;2016;6
MT;5107909;2018;12
MT;5107909;2019;2
MT;5107909;2020;15
MT;5107909;2021;8
MT;5107909;2022;4
MT;5107925;2015;17
MT;5107925;2016;50
MT;5107925;2017;4
MT;5107925;2018;18
MT;5107925;2019;5
MT;5107925;2021;2
MT;5107925;2022;1
MT;5107941;2016;1
MT;5107958;2017;23
MT;5107958;2018;59
MT;5107958;2019;6
MT;5107958;2020;6
MT;5107958;2021;3
MT;5107958;2022;2
MT;5108006;2022;2
MT;5108055;2016;3
MT;5108055;2020;26
MT;5108055;2021;1
MT;5108303;2020;1
MT;5108402;2015;12
MT;5108402;2016;10
MT;5108402;2017;2314
MT;5108402;2018;9799
MT;5108402;2019;36
MT;5108402;2020;57
MT;5108402;2021;16
MT;5108402;2022;14
MT;5108501;2019;3
MT;5108501;2020;3
MT;5108501;2021;1
MT;5108600;2021;18
MT;5108808;2020;2
MT;5108808;2021;3
MT;5108808;2022;1
MT;5108857;2018;3
MT;5108956;2019;1
MT;5108956;2021;1
GO;5200050;2017;2
GO;5200050;2019;3
GO;5200050;2021;3
GO;5200050;2022;2
GO;5200100;2022;3
GO;5200134;2017;1
GO;5200134;2018;2
GO;5200134;2019;1
GO;5200134;2022;5
GO;5200159;2022;1
GO;5200175;2019;1
GO;5200209;2016;1
GO;5200258;2017;1
GO;5200258;2021;1
GO;5200258;2022;85
GO;5200308;2016;1
GO;5200308;2020;1
GO;5200308;2022;10
GO;5200555;2017;1
GO;5200555;2021;1
GO;5200605;2015;1
GO;5200605;2017;1
GO;5200605;2018;2
GO;5200605;2020;1
GO;5200605;2022;1
GO;5200803;2020;1
GO;5200852;2022;1
GO;5200902;2020;1
GO;5200902;2021;1
GO;5201108;2014;2
GO;5201108;2015;5
GO;5201108;2016;8
GO;5201108;2017;13
GO;5201108;2020;1
GO;5201108;2021;4
GO;5201108;2022;31
GO;5201207;2017;1
GO;5201306;2021;2
GO;5201405;2015;8
GO;5201405;2016;15
GO;5201405;2017;4
GO;5201405;2019;5
GO;5201405;2020;1
GO;5201405;2021;15
GO;5201405;2022;258
GO;5201454;2016;1
GO;5201454;2017;1
GO;5201603;2018;3
GO;5201603;2019;1
GO;5201702;2018;1
GO;5201702;2022;1
GO;5201801;2015;1
GO;5201801;2022;9
GO;5202155;2016;1
GO;5202155;2021;1
GO;5202502;2021;1
GO;5202809;2021;2
GO;5203203;2016;1
GO;5203203;2017;1
GO;5203203;2018;1
GO;5203302;2015;5
GO;5203302;2017;2
GO;5203302;2021;4
GO;5203302;2022;1
GO;5203401;2022;29
GO;5203500;2016;1
GO;5203500;2018;4
GO;5203500;2020;1
GO;5203500;2021;134
GO;5203500;2022;15
GO;5203559;2017;1
GO;5203906;2017;1
GO;5203906;2018;1
GO;5203939;2016;2
GO;5203939;2017;1
GO;5203939;2018;2
GO;5203939;2021;1
GO;5203939;2022;1
GO;5204102;2021;1
GO;5204250;2017;1
GO;5204250;2018;2
GO;5204250;2022;32
GO;5204300;2016;4
GO;5204300;2017;2
GO;5204300;2018;2
GO;5204300;2022;5
GO;5204409;2014;1
GO;5204508;2015;1
GO;5204508;2018;1
GO;5204508;2021;7
GO;5204508;2022;40
GO;5204607;2022;2
GO;5204706;2016;1
GO;5204706;2019;14
GO;5204706;2021;1
